max_temp,min_temp,rainfall,humidity,temp_range,is_heat_day,is_dry_day,climate_risk,avg_temp_7d,rainfall_7d_sum,dry_spell_len
29.99,18.19,0.0,65.82,11.799999999999997,0,1,High,29.052857142857142,13.420000000000009,2
30.36,15.42,0.0,65.11,14.94,0,1,High,29.249999999999996,13.420000000000009,3
30.42,16.2,0.0,64.15,14.220000000000002,0,1,High,29.34714285714286,13.420000000000009,4
29.75,15.91,0.0,60.26,13.84,0,1,High,29.312857142857144,13.190000000000008,5
29.74,14.53,0.0,57.68,15.209999999999999,0,1,High,29.377142857142854,9.680000000000009,6
29.22,13.49,0.0,54.19,15.729999999999999,0,1,High,29.874285714285712,0.4300000000000089,7
29.01,13.68,0.0,51.59,15.330000000000002,0,1,High,29.784285714285716,0.0,8
28.95,13.76,0.0,55.66,15.19,0,1,High,29.635714285714283,0.0,9
30.38,12.6,0.0,51.3,17.78,0,1,High,29.638571428571428,0.0,10
30.0,13.65,0.0,48.52,16.35,0,1,High,29.578571428571426,0.0,11
29.95,13.78,0.0,55.53,16.17,0,1,High,29.607142857142858,0.0,12
30.31,16.2,0.0,63.73,14.11,0,1,High,29.68857142857143,0.0,13
29.54,18.56,0.05,66.46,10.98,0,1,High,29.734285714285715,0.050000000000008885,14
28.67,20.27,0.45,72.64,8.400000000000002,0,1,High,29.685714285714283,0.5000000000000089,15
28.44,19.52,0.01,71.59,8.920000000000002,0,1,High,29.61285714285714,0.5100000000000089,16
29.35,18.0,0.0,62.17,11.350000000000001,0,1,High,29.465714285714288,0.5100000000000089,17
29.57,16.31,0.0,54.29,13.260000000000002,0,1,High,29.404285714285717,0.5100000000000089,18
29.34,15.19,0.0,56.89,14.15,0,1,High,29.31714285714286,0.5100000000000089,19
28.35,14.74,0.0,53.78,13.610000000000001,0,1,High,29.03714285714286,0.5100000000000089,20
28.62,14.36,0.0,54.76,14.260000000000002,0,1,High,28.905714285714286,0.4600000000000089,21
28.8,13.64,0.0,45.01,15.16,0,1,High,28.92428571428572,0.010000000000008882,22
27.16,14.01,0.0,50.15,13.15,0,1,High,28.741428571428575,0.0,23
28.12,12.67,0.0,48.8,15.450000000000001,0,1,High,28.565714285714282,0.0,24
28.47,12.65,0.0,48.67,15.819999999999999,0,1,High,28.40857142857143,0.0,25
26.59,12.97,0.0,52.81,13.62,0,1,High,28.015714285714285,0.0,26
27.76,13.78,0.0,54.75,13.980000000000002,0,1,High,27.931428571428572,0.0,27
28.05,14.67,0.0,59.29,13.38,0,1,High,27.849999999999998,0.0,28
27.12,16.24,0.0,62.57,10.880000000000003,0,1,High,27.609999999999996,0.0,29
29.05,15.64,0.0,61.1,13.41,0,1,High,27.88,0.0,30
28.77,15.14,0.0,63.0,13.629999999999999,0,1,High,27.972857142857144,0.0,31
29.47,13.74,0.0,57.19,15.729999999999999,0,1,High,28.115714285714287,0.0,32
29.56,15.38,0.0,59.19,14.179999999999998,0,1,High,28.54,0.0,33
29.32,15.33,0.0,57.96,13.99,0,1,High,28.762857142857143,0.0,34
27.06,14.04,0.0,50.23,13.02,0,1,High,28.621428571428574,0.0,35
27.67,9.94,0.0,50.01,17.730000000000004,0,1,High,28.7,0.0,36
26.82,12.78,0.0,59.6,14.040000000000001,0,1,High,28.381428571428568,0.0,37
27.13,10.84,0.0,55.84,16.29,0,1,High,28.147142857142853,0.0,38
27.22,12.9,0.0,54.54,14.319999999999999,0,1,High,27.825714285714287,0.0,39
27.25,15.08,0.0,59.77,12.17,0,1,High,27.495714285714286,0.0,40
26.64,12.79,0.0,50.38,13.850000000000001,0,1,High,27.11285714285714,0.0,41
26.32,11.07,0.0,52.54,15.25,0,1,High,27.00714285714286,0.0,42
27.33,12.98,0.0,59.52,14.349999999999998,0,1,High,26.958571428571428,0.0,43
27.22,10.76,0.0,47.16,16.46,0,1,High,27.01571428571429,0.0,44
27.51,10.62,0.0,48.45,16.89,0,1,High,27.07,0.0,45
28.3,12.21,0.0,57.59,16.09,0,1,High,27.224285714285717,0.0,46
29.13,11.77,0.0,50.54,17.36,0,1,High,27.492857142857144,0.0,47
29.39,13.91,0.0,56.32,15.48,0,1,High,27.885714285714283,0.0,48
30.1,15.87,0.0,62.94,14.230000000000002,0,1,High,28.42571428571429,0.0,49
30.28,16.02,0.0,58.07,14.260000000000002,0,1,High,28.84714285714286,0.0,50
28.88,15.25,0.0,54.29,13.629999999999999,0,1,High,29.084285714285716,0.0,51
28.29,10.11,0.0,35.34,18.18,0,1,High,29.195714285714285,0.0,52
26.94,9.06,0.0,26.19,17.880000000000003,0,1,High,29.00142857142857,0.0,53
27.93,8.98,0.0,26.77,18.95,0,1,High,28.830000000000002,0.0,54
28.02,9.81,0.0,27.99,18.21,0,1,High,28.634285714285713,0.0,55
28.45,10.25,0.0,29.18,18.2,0,1,High,28.398571428571426,0.0,56
29.66,10.32,0.0,26.85,19.34,0,1,High,28.31,0.0,57
30.49,10.51,0.0,29.01,19.979999999999997,0,1,High,28.539999999999996,0.0,58
30.15,12.91,0.0,31.66,17.24,0,1,High,28.805714285714284,0.0,59
30.66,10.98,0.0,30.66,19.68,0,1,High,29.337142857142855,0.0,60
30.62,12.16,0.0,38.25,18.46,0,1,High,29.721428571428568,0.0,61
30.34,11.75,0.0,38.53,18.59,0,1,High,30.052857142857142,0.0,62
29.39,11.49,0.0,33.15,17.9,0,1,High,30.187142857142856,0.0,63
29.75,10.63,0.0,28.1,19.119999999999997,0,1,High,30.2,0.0,64
30.78,10.46,0.0,30.5,20.32,0,1,High,30.241428571428575,0.0,65
30.71,10.29,0.0,29.95,20.42,0,1,High,30.321428571428573,0.0,66
30.65,11.13,0.0,36.49,19.519999999999996,0,1,High,30.32,0.0,67
30.06,15.0,0.0,36.78,15.059999999999999,0,1,High,30.240000000000002,0.0,68
29.98,11.03,0.0,40.7,18.950000000000003,0,1,High,30.18857142857143,0.0,69
30.0,12.71,0.0,41.09,17.29,0,1,High,30.275714285714283,0.0,70
30.12,13.36,0.0,38.8,16.76,0,1,High,30.328571428571426,0.0,71
31.11,13.52,0.0,43.06,17.59,0,1,High,30.375714285714285,0.0,72
31.3,13.03,0.0,36.0,18.270000000000003,0,1,High,30.46,0.0,73
31.56,12.79,0.0,32.27,18.77,0,1,High,30.59,0.0,74
31.27,13.15,0.0,31.33,18.119999999999997,0,1,High,30.762857142857143,0.0,75
31.51,13.44,0.0,32.48,18.07,0,1,High,30.981428571428573,0.0,76
30.84,13.46,0.0,45.73,17.38,0,1,High,31.101428571428574,0.0,77
27.82,13.13,0.0,69.84,14.69,0,1,High,30.77285714285714,0.0,78
27.56,13.29,0.0,68.19,14.27,0,1,High,30.265714285714285,0.0,79
29.33,10.12,0.0,47.82,19.21,0,1,High,29.984285714285715,0.0,80
28.09,9.29,0.0,38.74,18.8,0,1,High,29.48857142857143,0.0,81
28.38,8.67,0.0,41.05,19.71,0,1,High,29.075714285714287,0.0,82
27.51,12.54,0.0,58.5,14.970000000000002,0,1,High,28.504285714285714,0.0,83
26.99,12.08,0.0,38.34,14.909999999999998,0,1,High,27.954285714285714,0.0,84
28.28,10.48,0.0,25.56,17.8,0,1,High,28.020000000000003,0.0,85
29.57,9.94,0.0,25.3,19.630000000000003,0,1,High,28.307142857142857,0.0,86
30.82,11.8,0.0,32.72,19.02,0,1,High,28.52,0.0,87
30.96,13.13,0.0,42.88,17.83,0,1,High,28.93,0.0,88
31.12,13.89,0.0,43.26,17.23,0,1,High,29.321428571428573,0.0,89
31.28,14.97,0.0,43.35,16.310000000000002,0,1,High,29.860000000000003,0.0,90
32.22,15.76,0.0,40.92,16.46,0,1,High,30.607142857142858,0.0,91
32.41,15.46,0.0,44.95,16.949999999999996,0,1,High,31.197142857142858,0.0,92
32.43,15.28,0.0,48.4,17.15,0,1,High,31.60571428571429,0.0,93
27.71,12.03,0.0,62.65,15.680000000000001,0,1,High,31.16142857142857,0.0,94
26.85,9.95,0.0,55.37,16.900000000000002,0,1,High,30.574285714285715,0.0,95
30.07,7.2,0.0,30.71,22.87,0,1,High,30.424285714285713,0.0,96
32.31,10.47,0.0,22.67,21.840000000000003,0,1,High,30.571428571428573,0.0,97
32.98,12.78,0.0,28.83,20.199999999999996,0,1,High,30.68,0.0,98
33.74,16.54,0.0,39.24,17.200000000000003,0,1,High,30.87,0.0,99
34.21,18.92,0.0,40.27,15.29,0,1,High,31.124285714285715,0.0,100
34.36,17.75,0.0,39.92,16.61,0,1,High,32.074285714285715,0.0,101
32.3,16.34,0.0,44.66,15.959999999999997,0,1,High,32.85285714285714,0.0,102
32.44,12.85,0.0,38.73,19.589999999999996,0,1,High,33.191428571428574,0.0,103
32.59,13.03,0.0,29.74,19.560000000000002,0,1,High,33.23142857142857,0.0,104
35.27,13.72,0.0,27.99,21.550000000000004,1,1,High,33.55857142857143,0.0,105
36.61,15.99,0.0,28.22,20.619999999999997,1,1,High,33.96857142857143,0.0,106
37.18,15.78,0.0,34.08,21.4,1,1,High,34.392857142857146,0.0,107
36.12,17.76,0.0,50.63,18.359999999999996,1,1,High,34.644285714285715,0.0,108
35.57,20.34,0.0,37.91,15.23,1,1,High,35.11142857142857,0.0,109
37.03,19.99,0.0,30.62,17.040000000000003,1,1,High,35.76714285714286,0.0,110
36.43,19.2,0.0,23.18,17.23,1,1,High,36.315714285714286,0.0,111
35.38,17.77,0.0,26.87,17.610000000000003,1,1,High,36.331428571428575,0.0,112
31.94,16.41,0.0,33.45,15.530000000000001,0,1,High,35.66428571428572,0.0,113
30.26,14.93,0.0,47.79,15.330000000000002,0,1,High,34.675714285714285,0.0,114
31.36,13.24,0.0,43.68,18.119999999999997,0,1,High,33.99571428571429,0.0,115
34.09,12.79,0.0,26.05,21.300000000000004,0,1,High,33.784285714285716,0.0,116
37.06,15.58,0.0,34.71,21.480000000000004,1,1,High,33.78857142857143,0.0,117
34.12,16.56,0.0,59.28,17.56,0,1,High,33.45857142857143,0.0,118
33.46,16.9,0.0,64.13,16.560000000000002,0,1,High,33.184285714285714,0.0,119
33.01,17.17,0.0,59.49,15.839999999999996,0,1,High,33.33714285714286,0.0,120
32.57,14.07,0.0,55.2,18.5,0,1,High,33.667142857142856,0.0,121
34.31,12.87,0.0,40.9,21.440000000000005,0,1,High,34.08857142857143,0.0,122
36.4,16.11,0.0,27.08,20.29,1,1,High,34.41857142857143,0.0,123
36.16,17.77,0.0,29.82,18.389999999999997,1,1,High,34.29,0.0,124
37.32,16.96,0.0,30.31,20.36,1,1,High,34.747142857142855,0.0,125
35.59,17.15,0.0,38.21,18.440000000000005,1,1,High,35.05142857142857,0.0,126
36.29,15.98,0.0,39.24,20.31,1,1,High,35.52,0.0,127
35.07,16.36,0.0,43.19,18.71,1,1,High,35.87714285714286,0.0,128
35.15,16.29,0.0,39.89,18.86,1,1,High,35.997142857142855,0.0,129
36.78,16.95,0.0,24.12,19.830000000000002,1,1,High,36.051428571428566,0.0,130
38.11,18.18,0.0,22.85,19.93,1,1,High,36.33,0.0,131
36.81,18.98,0.0,24.75,17.830000000000002,1,1,High,36.25714285714286,0.0,132
37.56,17.77,0.0,25.89,19.790000000000003,1,1,High,36.53857142857142,0.0,133
37.73,18.0,0.0,25.72,19.729999999999997,1,1,High,36.74428571428571,0.0,134
37.26,18.17,0.0,31.9,19.089999999999996,1,1,High,37.05714285714286,0.0,135
36.65,16.05,0.0,41.53,20.599999999999998,1,1,High,37.271428571428565,0.0,136
37.15,16.64,0.0,29.97,20.509999999999998,1,1,High,37.324285714285715,0.0,137
38.99,18.15,0.0,21.9,20.840000000000003,1,1,High,37.449999999999996,0.0,138
39.52,19.31,0.0,18.41,20.210000000000004,1,1,High,37.83714285714286,0.0,139
40.3,20.91,0.0,20.81,19.389999999999997,1,1,High,38.22857142857142,0.0,140
40.16,21.45,0.0,21.44,18.709999999999997,1,1,High,38.575714285714284,0.0,141
40.11,20.8,0.0,29.66,19.31,1,1,High,38.98285714285714,0.0,142
40.36,19.54,0.0,22.37,20.82,1,1,High,39.512857142857136,0.0,143
40.69,19.6,0.0,27.78,21.089999999999996,1,1,High,40.01857142857143,0.0,144
40.46,20.98,0.0,32.82,19.48,1,1,High,40.228571428571435,0.0,145
38.76,20.65,0.0,42.91,18.11,1,1,High,40.12,0.0,146
38.76,19.23,0.0,39.64,19.529999999999998,1,1,High,39.89999999999999,0.0,147
39.93,18.95,0.0,38.44,20.98,1,1,High,39.86714285714286,0.0,148
40.87,18.84,0.0,38.82,22.029999999999998,1,1,High,39.97571428571428,0.0,149
41.41,20.82,0.01,33.83,20.589999999999996,1,1,High,40.12571428571429,0.010000000000008882,150
39.7,20.85,0.0,48.97,18.85,1,1,High,39.98428571428571,0.010000000000008882,151
39.94,20.42,0.0,40.66,19.519999999999996,1,1,High,39.910000000000004,0.010000000000008882,152
39.16,20.46,0.0,39.22,18.699999999999996,1,1,High,39.96714285714285,0.010000000000008882,153
40.31,19.72,0.0,39.3,20.590000000000003,1,1,High,40.18857142857143,0.010000000000008882,154
38.91,20.31,0.0,39.51,18.599999999999998,1,1,High,40.04285714285714,0.010000000000008882,155
40.3,19.9,0.0,30.94,20.4,1,1,High,39.96142857142858,0.010000000000008882,156
40.52,19.62,0.0,37.09,20.900000000000002,1,1,High,39.83428571428572,0.0,157
40.31,21.18,0.02,39.81,19.130000000000003,1,1,High,39.92142857142857,0.020000000000008882,158
41.32,21.76,0.02,28.87,19.56,1,1,High,40.11857142857143,0.04000000000000888,159
39.34,23.23,0.78,33.63,16.110000000000003,1,1,High,40.144285714285715,0.8200000000000089,160
37.27,24.74,1.17,36.61,12.530000000000005,1,0,Medium,39.71,1.9900000000000089,1
35.54,22.23,0.6,51.31,13.309999999999999,1,1,High,39.228571428571435,2.5900000000000087,1
35.42,19.24,0.0,48.69,16.180000000000003,1,1,High,38.53142857142858,2.5900000000000087,2
37.66,15.04,0.0,39.01,22.619999999999997,1,1,High,38.12285714285714,2.5900000000000087,3
38.62,18.35,0.0,46.72,20.269999999999996,1,1,High,37.88142857142857,2.5700000000000087,4
38.26,18.99,0.0,40.35,19.27,1,1,High,37.44428571428572,2.5500000000000087,5
37.78,19.26,0.0,47.02,18.52,1,1,High,37.221428571428575,1.770000000000009,6
38.33,19.17,0.0,39.08,19.159999999999997,1,1,High,37.37285714285714,0.6000000000000089,7
40.65,19.02,0.0,37.35,21.63,1,1,High,38.10285714285715,0.0,8
41.71,21.21,0.0,33.89,20.5,1,1,High,39.00142857142857,0.0,9
41.89,21.51,0.0,39.06,20.38,1,1,High,39.605714285714285,0.0,10
43.2,23.5,0.0,31.62,19.700000000000003,1,1,High,40.26,0.0,11
42.96,24.1,0.0,32.96,18.86,1,1,High,40.93142857142857,0.0,12
42.52,26.02,0.0,27.23,16.500000000000004,1,1,High,41.60857142857143,0.0,13
40.33,22.71,0.0,39.9,17.619999999999997,1,1,High,41.894285714285715,0.0,14
38.7,23.0,0.0,38.14,15.700000000000003,1,1,High,41.61571428571428,0.0,15
36.93,20.75,0.0,52.89,16.18,1,1,High,40.93285714285714,0.0,16
36.75,19.78,0.0,51.79,16.97,1,1,High,40.19857142857143,0.0,17
35.87,19.16,0.0,55.73,16.709999999999997,1,1,High,39.151428571428575,0.0,18
35.71,20.31,0.0,60.49,15.400000000000002,1,1,High,38.11571428571428,0.0,19
36.89,21.1,0.0,55.5,15.79,1,1,High,37.31142857142857,0.0,20
38.68,20.57,0.0,52.18,18.11,1,1,High,37.075714285714284,0.0,21
37.91,20.54,0.0,54.3,17.369999999999997,1,1,High,36.962857142857146,0.0,22
36.95,22.11,0.0,59.73,14.840000000000003,1,1,High,36.965714285714284,0.0,23
36.52,21.67,0.0,56.54,14.850000000000001,1,1,High,36.93285714285714,0.0,24
36.87,21.28,0.0,55.08,15.589999999999996,1,1,High,37.075714285714284,0.0,25
39.1,20.44,0.0,53.34,18.66,1,1,High,37.56,0.0,26
40.07,20.7,0.0,53.75,19.37,1,1,High,38.01428571428572,0.0,27
39.67,21.7,0.0,51.96,17.970000000000002,1,1,High,38.15571428571428,0.0,28
38.9,20.72,0.0,50.78,18.18,1,1,High,38.29714285714285,0.0,29
38.82,20.31,0.0,49.47,18.51,1,1,High,38.56428571428571,0.0,30
38.68,20.19,0.13,49.32,18.49,1,1,High,38.87285714285714,0.1300000000000089,31
39.2,19.61,0.0,48.47,19.590000000000003,1,1,High,39.205714285714286,0.1300000000000089,32
39.91,21.01,0.0,41.4,18.899999999999995,1,1,High,39.32142857142857,0.1300000000000089,33
40.62,22.95,0.0,32.33,17.669999999999998,1,1,High,39.4,0.1300000000000089,34
41.61,22.83,0.0,34.77,18.78,1,1,High,39.67714285714286,0.1300000000000089,35
40.65,22.46,0.0,50.67,18.189999999999998,1,1,High,39.92714285714286,0.1300000000000089,36
39.92,22.93,0.0,54.29,16.990000000000002,1,1,High,40.08428571428571,0.1300000000000089,37
38.69,22.82,0.0,55.05,15.869999999999997,1,1,High,40.08571428571428,0.0,38
38.43,22.22,0.0,55.67,16.21,1,1,High,39.97571428571428,0.0,39
37.1,23.3,0.0,54.54,13.8,1,1,High,39.574285714285715,0.0,40
37.79,22.33,0.0,50.61,15.46,1,1,High,39.17,0.0,41
38.43,21.94,0.0,52.62,16.49,1,1,High,38.715714285714284,0.0,42
40.01,22.59,0.0,52.63,17.419999999999998,1,1,High,38.62428571428571,0.0,43
39.95,22.84,0.0,52.51,17.110000000000003,1,1,High,38.628571428571426,0.0,44
38.92,22.55,0.0,56.49,16.37,1,1,High,38.66142857142857,0.0,45
39.64,23.56,0.0,55.38,16.080000000000002,1,1,High,38.83428571428572,0.0,46
39.8,23.87,0.0,55.02,15.929999999999996,1,1,High,39.21999999999999,0.0,47
40.0,23.43,0.0,57.14,16.57,1,1,High,39.535714285714285,0.0,48
31.84,24.0,0.01,64.48,7.84,0,1,High,38.59428571428571,0.010000000000008882,49
37.69,23.57,0.02,59.15,14.119999999999997,1,1,High,38.262857142857136,0.03000000000000888,50
38.72,22.91,0.06,54.83,15.809999999999999,1,1,High,38.08714285714286,0.09000000000000888,51
37.31,24.32,0.03,51.96,12.990000000000002,1,1,High,37.857142857142854,0.12000000000000888,52
38.63,23.19,0.19,53.86,15.440000000000001,1,1,High,37.712857142857146,0.3100000000000089,53
32.1,24.41,0.95,61.15,7.690000000000001,0,1,High,36.61285714285714,1.260000000000009,54
31.85,24.96,5.27,66.67,6.890000000000001,0,0,Low,35.44857142857143,6.530000000000008,1
32.52,24.2,14.23,75.41,8.320000000000004,0,0,Medium,35.54571428571428,20.750000000000007,2
33.56,24.31,10.93,77.03,9.250000000000004,0,0,Medium,34.955714285714286,31.66000000000001,3
30.89,23.4,6.89,76.7,7.490000000000002,0,0,Low,33.83714285714286,38.49000000000001,4
30.86,22.67,5.97,73.65,8.189999999999998,0,0,Low,32.91571428571429,44.43000000000001,5
31.07,21.96,12.72,75.32,9.11,0,0,Low,31.835714285714285,56.96000000000001,6
31.22,22.73,12.67,76.76,8.489999999999998,0,0,Low,31.71,68.68,7
32.13,23.05,2.54,76.85,9.080000000000002,0,0,Medium,31.75,65.95,8
31.44,23.11,2.08,76.99,8.330000000000002,0,0,Medium,31.595714285714287,53.800000000000004,9
31.08,22.77,5.26,77.38,8.309999999999999,0,0,Low,31.24142857142857,48.13,10
30.71,23.17,7.58,79.27,7.539999999999999,0,0,Low,31.215714285714288,48.820000000000014,11
31.46,22.95,1.46,76.93,8.510000000000002,0,0,Medium,31.301428571428573,44.31,12
33.23,22.15,0.04,72.29,11.079999999999998,0,1,High,31.610000000000003,31.630000000000006,1
32.1,22.79,0.86,73.82,9.310000000000002,0,1,High,31.735714285714288,19.820000000000007,2
29.62,23.24,3.21,79.97,6.380000000000003,0,0,Medium,31.377142857142854,20.49000000000001,1
27.13,22.58,6.64,82.4,4.550000000000001,0,0,Low,30.76142857142857,25.050000000000008,2
31.97,22.66,4.66,78.84,9.309999999999999,0,0,Medium,30.888571428571428,24.45000000000001,3
31.4,23.2,9.6,82.16,8.2,0,0,Low,30.987142857142857,26.470000000000006,4
28.97,22.85,58.54,87.12,6.119999999999997,0,0,Low,30.631428571428568,83.55000000000001,5
26.56,21.81,106.74,90.76,4.75,0,0,Low,29.678571428571427,190.25,6
25.17,21.7,39.67,92.59,3.4700000000000024,0,0,Low,28.68857142857143,229.06,7
26.66,22.86,38.02,89.69,3.8000000000000007,0,0,Low,28.26571428571429,263.87,8
25.6,22.72,55.88,90.95,2.8800000000000026,0,0,Low,28.04714285714286,313.11,9
27.58,22.3,32.6,88.49,5.279999999999998,0,0,Low,27.419999999999998,341.05,10
26.3,21.93,12.79,89.78,4.370000000000001,0,0,Low,26.69142857142857,344.24,11
25.84,20.6,4.47,83.28,5.239999999999998,0,0,Medium,26.244285714285716,290.17,12
26.55,20.71,35.31,91.46,5.84,0,0,Low,26.24285714285714,218.74,13
25.82,23.4,63.1,93.07,2.4200000000000017,0,0,Low,26.33571428571429,242.17,14
25.57,23.26,45.42,93.98,2.3099999999999987,0,0,Low,26.18,249.57000000000002,15
26.96,23.25,39.66,91.54,3.710000000000001,0,0,Low,26.374285714285715,233.35,16
26.84,23.64,29.36,92.66,3.1999999999999993,0,0,Low,26.268571428571427,230.10999999999999,17
26.88,23.49,30.98,92.06,3.3900000000000006,0,0,Low,26.351428571428574,248.3,18
25.38,23.19,36.32,93.71,2.1899999999999977,0,0,Low,26.285714285714285,280.15,19
27.61,22.57,5.46,89.44,5.039999999999999,0,0,Low,26.437142857142856,250.3,20
27.21,22.76,7.02,90.72,4.449999999999999,0,0,Low,26.635714285714283,194.22,21
26.68,22.89,11.35,92.21,3.789999999999999,0,0,Low,26.794285714285714,160.14999999999998,22
27.56,22.46,8.54,89.7,5.099999999999998,0,0,Low,26.88,129.03,23
26.38,22.45,7.85,91.42,3.9299999999999997,0,0,Low,26.814285714285713,107.52000000000001,24
26.8,22.02,2.4,89.81,4.780000000000001,0,0,Medium,26.80285714285714,78.94,25
28.27,21.7,3.7,87.72,6.57,0,0,Medium,27.215714285714284,46.32,26
28.98,21.64,14.57,87.21,7.34,0,0,Low,27.41142857142857,55.42999999999999,27
29.36,22.61,17.59,86.02,6.75,0,0,Low,27.71857142857143,66.0,28
28.83,22.7,11.95,88.37,6.129999999999999,0,0,Low,28.025714285714283,66.6,29
26.99,23.01,12.63,92.83,3.979999999999997,0,0,Low,27.944285714285712,70.69,30
28.84,22.56,10.95,90.22,6.280000000000001,0,0,Low,28.295714285714286,73.78999999999999,31
25.52,23.19,41.9,93.84,2.3299999999999983,0,0,Low,28.112857142857145,113.29,32
26.23,23.08,24.46,93.44,3.150000000000002,0,0,Low,27.821428571428573,134.05,33
25.4,23.02,72.45,94.15,2.379999999999999,0,0,Low,27.310000000000002,191.93,34
24.24,22.6,62.85,95.4,1.639999999999997,0,0,Low,26.578571428571426,237.19,35
24.93,22.56,26.8,94.3,2.370000000000001,0,0,Low,26.021428571428572,252.04,36
24.29,22.52,55.34,95.47,1.7699999999999996,0,0,Low,25.635714285714283,294.75,37
24.19,22.02,46.2,95.31,2.1700000000000017,0,0,Low,24.971428571428568,330.0,38
24.46,22.04,32.18,94.78,2.4200000000000017,0,0,Low,24.819999999999997,320.28,39
25.78,22.04,36.67,92.75,3.740000000000002,0,0,Low,24.755714285714284,332.49,40
25.19,21.89,52.34,93.85,3.3000000000000007,0,0,Low,24.725714285714282,312.38,41
24.43,22.67,71.94,96.03,1.759999999999998,0,0,Low,24.752857142857145,321.47,42
24.5,22.57,103.69,96.42,1.9299999999999997,0,0,Low,24.69142857142857,398.36,43
24.72,22.87,39.84,95.23,1.8499999999999979,0,0,Low,24.752857142857145,382.85999999999996,44
24.5,22.85,27.76,95.25,1.6499999999999986,0,0,Low,24.79714285714286,364.41999999999996,45
24.4,22.84,32.7,95.89,1.5599999999999987,0,0,Low,24.78857142857143,364.93999999999994,46
24.86,22.48,22.64,95.08,2.379999999999999,0,0,Low,24.657142857142855,350.91,47
24.25,22.43,24.63,95.84,1.8200000000000003,0,0,Low,24.52285714285714,323.2,48
25.58,21.53,22.81,93.32,4.049999999999997,0,0,Low,24.687142857142856,274.07,49
25.95,21.33,15.0,92.25,4.620000000000001,0,0,Low,24.89428571428571,185.38,50
25.47,21.37,7.28,92.78,4.099999999999998,0,0,Low,25.00142857142857,152.81999999999996,51
27.2,21.76,7.85,92.28,5.439999999999998,0,0,Low,25.387142857142855,132.90999999999997,52
25.47,22.31,6.7,94.52,3.16,0,0,Low,25.539999999999996,106.90999999999997,53
26.84,22.29,7.41,92.04,4.550000000000001,0,0,Low,25.822857142857142,91.67999999999996,54
27.23,21.83,7.02,90.95,5.400000000000002,0,0,Low,26.24857142857143,74.06999999999998,55
27.05,21.4,2.41,90.36,5.650000000000002,0,0,Medium,26.458571428571425,53.66999999999997,56
27.0,21.11,2.53,90.57,5.890000000000001,0,0,Medium,26.608571428571427,41.199999999999974,57
27.3,20.88,1.6,90.68,6.420000000000002,0,0,Medium,26.87,35.51999999999997,58
26.89,20.96,2.02,90.58,5.93,0,0,Medium,26.82571428571428,29.689999999999973,59
27.21,20.46,9.44,90.29,6.75,0,0,Low,27.074285714285715,32.42999999999997,60
26.77,20.93,7.53,90.11,5.84,0,0,Low,27.064285714285717,32.54999999999997,61
26.36,20.39,5.2,90.69,5.969999999999999,0,0,Low,26.939999999999998,30.729999999999976,62
26.64,21.2,5.24,90.0,5.440000000000001,0,0,Low,26.881428571428575,33.559999999999974,63
26.14,20.37,3.43,89.84,5.77,0,0,Medium,26.75857142857143,34.45999999999997,64
26.0,19.87,1.69,90.36,6.129999999999999,0,0,Medium,26.572857142857142,34.54999999999997,65
26.43,20.02,3.28,90.07,6.41,0,0,Medium,26.50714285714286,35.809999999999974,66
27.59,20.66,1.47,89.11,6.93,0,0,Medium,26.56142857142857,27.83999999999997,67
28.27,20.95,8.11,89.43,7.32,0,0,Low,26.775714285714287,28.419999999999973,68
27.4,21.9,17.11,90.72,5.5,0,0,Low,26.924285714285713,40.32999999999997,69
26.05,22.21,23.48,93.52,3.84,0,0,Low,26.84,58.56999999999998,70
25.3,22.49,15.58,92.9,2.8100000000000023,0,0,Low,26.720000000000002,70.71999999999997,71
26.65,22.5,21.02,91.87,4.149999999999999,0,0,Low,26.812857142857144,90.04999999999997,72
25.81,21.36,55.34,93.01,4.449999999999999,0,0,Low,26.724285714285713,142.10999999999996,73
25.13,22.17,67.23,95.22,2.9599999999999973,0,0,Low,26.37285714285714,207.86999999999998,74
25.06,22.32,45.24,95.25,2.7399999999999984,0,0,Low,25.91428571428571,245.0,75
25.11,22.05,38.78,94.45,3.0599999999999987,0,0,Low,25.587142857142858,266.66999999999996,76
25.32,21.67,54.96,94.21,3.6499999999999986,0,0,Low,25.482857142857142,298.15,77
25.49,21.97,27.33,93.83,3.5199999999999996,0,0,Low,25.509999999999998,309.9,78
25.91,22.26,23.5,93.73,3.6499999999999986,0,0,Low,25.404285714285717,312.38,79
26.51,22.06,16.41,92.94,4.450000000000003,0,0,Low,25.504285714285714,273.45,80
25.43,21.75,9.0,93.2,3.6799999999999997,0,0,Low,25.54714285714286,215.21999999999997,81
24.66,21.83,15.07,94.16,2.830000000000002,0,0,Low,25.490000000000002,185.04999999999995,82
26.24,21.93,30.05,93.34,4.309999999999999,0,0,Low,25.65142857142857,176.31999999999996,83
26.67,22.08,32.87,92.79,4.590000000000003,0,0,Low,25.844285714285714,154.22999999999996,84
26.86,20.99,10.27,91.6,5.870000000000001,0,0,Low,26.04,137.16999999999996,85
26.57,20.58,9.09,92.03,5.990000000000002,0,0,Low,26.134285714285713,122.75999999999996,86
26.38,21.69,14.08,92.45,4.689999999999998,0,0,Low,26.115714285714287,120.42999999999998,87
27.8,21.42,15.29,92.64,6.379999999999999,0,0,Low,26.454285714285714,126.71999999999997,88
